"Pincode","State","District","Hospitalized","Deceased","Recovered","Date"
416404,"MH","sangli",25,0,0,2020-04-01
415303,"MH","sangli",25,0,0,2020-04-01
440033,"MH","nagpur",12,0,0,2020-04-01
441305,"MH","nagpur",12,0,0,2020-04-01
441201,"MH","nagpur",12,0,0,2020-04-01
441101,"MH","nagpur",12,0,0,2020-04-01
441103,"MH","nagpur",12,0,0,2020-04-01
422012,"MH","nashik",1,0,0,2020-04-01
424109,"MH","nashik",1,0,0,2020-04-01
423203,"MH","nashik",1,0,0,2020-04-01
423205,"MH","nashik",1,0,0,2020-04-01
401503,"MH","thane",5,0,0,2020-04-01
401605,"MH","thane",5,0,0,2020-04-01
412106,"MH","pune",45,0,2,2020-04-01
410405,"MH","pune",45,0,2,2020-04-01
411024,"MH","pune",45,0,2,2020-04-01
410301,"MH","pune",45,0,2,2020-04-01
411035,"MH","pune",45,0,2,2020-04-01
411046,"MH","pune",45,0,2,2020-04-01
410511,"MH","pune",45,0,2,2020-04-01
411051,"MH","pune",45,0,2,2020-04-01
411009,"MH","pune",45,0,2,2020-04-01
410510,"MH","pune",45,0,2,2020-04-01
413116,"MH","pune",45,0,2,2020-04-01
411011,"MH","pune",45,0,2,2020-04-01
411023,"MH","pune",45,0,2,2020-04-01
410512,"MH","pune",45,0,2,2020-04-01
411022,"MH","pune",45,0,2,2020-04-01
411041,"MH","pune",45,0,2,2020-04-01
421201,"MH","thane",5,0,0,2020-04-01
416212,"MH","kolhapur",2,0,0,2020-04-01
425108,"MH","jalgaon",1,0,0,2020-04-01
425116,"MH","jalgaon",1,0,0,2020-04-01
425110,"MH","jalgaon",1,0,0,2020-04-01
416205,"MH","kolhapur",2,0,0,2020-04-01
416505,"MH","kolhapur",2,0,0,2020-04-01
416502,"MH","kolhapur",2,0,0,2020-04-01
400081,"MH","mumbai",94,2,0,2020-04-01
401701,"MH","thane",5,0,0,2020-04-01
421605,"MH","thane",5,0,0,2020-04-01
421306,"MH","thane",5,0,0,2020-04-01
400701,"MH","thane",5,0,0,2020-04-01
421505,"MH","thane",5,0,0,2020-04-01
400010,"MH","mumbai",94,2,0,2020-04-01
400025,"MH","mumbai",94,2,0,2020-04-01
400042,"MH","mumbai",94,2,0,2020-04-01
400006,"MH","mumbai",94,2,0,2020-04-01
400614,"MH","thane",5,0,0,2020-04-01
421603,"MH","thane",5,0,0,2020-04-01
422011,"MH","nashik",1,0,0,2020-04-01
423111,"MH","nashik",1,0,0,2020-04-01
421203,"MH","thane",5,0,0,2020-04-01
401206,"MH","thane",5,0,0,2020-04-01
422209,"MH","nashik",1,0,0,2020-04-01
422007,"MH","nashik",1,0,0,2020-04-01
423401,"MH","nashik",1,0,0,2020-04-01
422207,"MH","nashik",1,0,0,2020-04-01
422008,"MH","nashik",1,0,0,2020-04-01
422001,"MH","nashik",1,0,0,2020-04-01
422302,"MH","nashik",1,0,0,2020-04-01
422105,"MH","nashik",1,0,0,2020-04-01
415628,"MH","ratnagiri",1,0,0,2020-04-01
416701,"MH","ratnagiri",1,0,0,2020-04-01
415617,"MH","ratnagiri",1,0,0,2020-04-01
415629,"MH","ratnagiri",1,0,0,2020-04-01
415208,"MH","ratnagiri",1,0,0,2020-04-01
415214,"MH","ratnagiri",1,0,0,2020-04-01
415801,"MH","ratnagiri",1,0,0,2020-04-01
416713,"MH","ratnagiri",1,0,0,2020-04-01
415701,"MH","ratnagiri",1,0,0,2020-04-01
415602,"MH","ratnagiri",1,0,0,2020-04-01
423204,"MH","nashik",1,0,0,2020-04-01
422004,"MH","nashik",1,0,0,2020-04-01
415611,"MH","ratnagiri",1,0,0,2020-04-01
415621,"MH","ratnagiri",1,0,0,2020-04-01
415612,"MH","ratnagiri",1,0,0,2020-04-01
415643,"MH","ratnagiri",1,0,0,2020-04-01
415724,"MH","ratnagiri",1,0,0,2020-04-01
415709,"MH","ratnagiri",1,0,0,2020-04-01
415807,"MH","ratnagiri",1,0,0,2020-04-01
415727,"MH","ratnagiri",1,0,0,2020-04-01
415729,"MH","ratnagiri",1,0,0,2020-04-01
415730,"MH","ratnagiri",1,0,0,2020-04-01
415726,"MH","ratnagiri",1,0,0,2020-04-01
445207,"MH","yavatmal",4,0,0,2020-04-01
422205,"MH","nashik",1,0,0,2020-04-01
415604,"MH","ratnagiri",1,0,0,2020-04-01
400056,"MH","mumbai",94,2,0,2020-04-01
400050,"MH","mumbai",94,2,0,2020-04-01
415711,"MH","ratnagiri",1,0,0,2020-04-01
416105,"MH","kolhapur",2,0,0,2020-04-01
415019,"MH","satara",2,0,0,2020-04-01
415205,"MH","satara",2,0,0,2020-04-01
416004,"MH","kolhapur",2,0,0,2020-04-01
416507,"MH","kolhapur",2,0,0,2020-04-01
416102,"MH","kolhapur",2,0,0,2020-04-01
416001,"MH","kolhapur",2,0,0,2020-04-01
415525,"MH","satara",2,0,0,2020-04-01
415102,"MH","satara",2,0,0,2020-04-01
415015,"MH","satara",2,0,0,2020-04-01
415523,"MH","satara",2,0,0,2020-04-01
415508,"MH","satara",2,0,0,2020-04-01
415528,"MH","satara",2,0,0,2020-04-01
415516,"MH","satara",2,0,0,2020-04-01
415519,"MH","satara",2,0,0,2020-04-01
415511,"MH","satara",2,0,0,2020-04-01
415514,"MH","satara",2,0,0,2020-04-01
415013,"MH","satara",2,0,0,2020-04-01
400013,"MH","mumbai",94,2,0,2020-04-01
400103,"MH","mumbai",94,2,0,2020-04-01
400011,"MH","mumbai",94,2,0,2020-04-01
400021,"MH","mumbai",94,2,0,2020-04-01
400098,"MH","mumbai",94,2,0,2020-04-01
401101,"MH","thane",5,0,0,2020-04-01
400058,"MH","mumbai",94,2,0,2020-04-01
400096,"MH","mumbai",94,2,0,2020-04-01
400032,"MH","mumbai",94,2,0,2020-04-01
400002,"MH","mumbai",94,2,0,2020-04-01
400055,"MH","mumbai",94,2,0,2020-04-01
415402,"MH","sangli",25,0,0,2020-04-01
416408,"MH","sangli",25,0,0,2020-04-01
425305,"MH","jalgaon",1,0,0,2020-04-01
425503,"MH","jalgaon",1,0,0,2020-04-01
415806,"MH","ratnagiri",1,0,0,2020-04-01
400708,"MH","thane",5,0,0,2020-04-01
421002,"MH","thane",5,0,0,2020-04-01
422301,"MH","nashik",1,0,0,2020-04-01
422401,"MH","nashik",1,0,0,2020-04-01
411005,"MH","pune",45,0,2,2020-04-01
411021,"MH","pune",45,0,2,2020-04-01
411045,"MH","pune",45,0,2,2020-04-01
445103,"MH","yavatmal",4,0,0,2020-04-01
445230,"MH","yavatmal",4,0,0,2020-04-01
423104,"MH","nashik",1,0,0,2020-04-01
423117,"MH","nashik",1,0,0,2020-04-01
400706,"MH","thane",5,0,0,2020-04-01
401106,"MH","thane",5,0,0,2020-04-01
400608,"MH","thane",5,0,0,2020-04-01
401208,"MH","thane",5,0,0,2020-04-01
401606,"MH","thane",5,0,0,2020-04-01
401703,"MH","thane",5,0,0,2020-04-01
412103,"MH","pune",45,0,2,2020-04-01
411004,"MH","pune",45,0,2,2020-04-01
401405,"MH","thane",5,0,0,2020-04-01
400709,"MH","thane",5,0,0,2020-04-01
400607,"MH","thane",5,0,0,2020-04-01
416234,"MH","kolhapur",2,0,0,2020-04-01
416010,"MH","kolhapur",2,0,0,2020-04-01
416110,"MH","kolhapur",2,0,0,2020-04-01
416210,"MH","kolhapur",2,0,0,2020-04-01
422204,"MH","nashik",1,0,0,2020-04-01
422202,"MH","nashik",1,0,0,2020-04-01
416218,"MH","kolhapur",2,0,0,2020-04-01
416006,"MH","kolhapur",2,0,0,2020-04-01
416213,"MH","kolhapur",2,0,0,2020-04-01
416219,"MH","kolhapur",2,0,0,2020-04-01
416121,"MH","kolhapur",2,0,0,2020-04-01
400014,"MH","mumbai",94,2,0,2020-04-01
421501,"MH","thane",5,0,0,2020-04-01
421103,"MH","thane",5,0,0,2020-04-01
423108,"MH","nashik",1,0,0,2020-04-01
422214,"MH","nashik",1,0,0,2020-04-01
422215,"MH","nashik",1,0,0,2020-04-01
422222,"MH","nashik",1,0,0,2020-04-01
440014,"MH","nagpur",12,0,0,2020-04-01
416712,"MH","ratnagiri",1,0,0,2020-04-01
401607,"MH","thane",5,0,0,2020-04-01
401107,"MH","thane",5,0,0,2020-04-01
400035,"MH","mumbai",94,2,0,2020-04-01
422112,"MH","nashik",1,0,0,2020-04-01
422606,"MH","nashik",1,0,0,2020-04-01
416704,"MH","ratnagiri",1,0,0,2020-04-01
423502,"MH","nashik",1,0,0,2020-04-01
422501,"MH","nashik",1,0,0,2020-04-01
400072,"MH","mumbai",94,2,0,2020-04-01
400066,"MH","mumbai",94,2,0,2020-04-01
400024,"MH","mumbai",94,2,0,2020-04-01
400064,"MH","mumbai",94,2,0,2020-04-01
416214,"MH","kolhapur",2,0,0,2020-04-01
422208,"MH","nashik",1,0,0,2020-04-01
415715,"MH","ratnagiri",1,0,0,2020-04-01
415639,"MH","ratnagiri",1,0,0,2020-04-01
415616,"MH","ratnagiri",1,0,0,2020-04-01
400094,"MH","mumbai",94,2,0,2020-04-01
400001,"MH","mumbai",94,2,0,2020-04-01
400061,"MH","mumbai",94,2,0,2020-04-01
400005,"MH","mumbai",94,2,0,2020-04-01
400054,"MH","mumbai",94,2,0,2020-04-01
400084,"MH","mumbai",94,2,0,2020-04-01
416419,"MH","sangli",25,0,0,2020-04-01
416409,"MH","sangli",25,0,0,2020-04-01
415302,"MH","sangli",25,0,0,2020-04-01
416417,"MH","sangli",25,0,0,2020-04-01
415728,"MH","ratnagiri",1,0,0,2020-04-01
400051,"MH","mumbai",94,2,0,2020-04-01
416307,"MH","sangli",25,0,0,2020-04-01
415410,"MH","sangli",25,0,0,2020-04-01
415306,"MH","sangli",25,0,0,2020-04-01
416410,"MH","sangli",25,0,0,2020-04-01
415310,"MH","sangli",25,0,0,2020-04-01
425508,"MH","jalgaon",1,0,0,2020-04-01
424106,"MH","jalgaon",1,0,0,2020-04-01
441106,"MH","nagpur",12,0,0,2020-04-01
416709,"MH","ratnagiri",1,0,0,2020-04-01
415608,"MH","ratnagiri",1,0,0,2020-04-01
422009,"MH","nashik",1,0,0,2020-04-01
415805,"MH","ratnagiri",1,0,0,2020-04-01
415716,"MH","ratnagiri",1,0,0,2020-04-01
415202,"MH","ratnagiri",1,0,0,2020-04-01
415626,"MH","ratnagiri",1,0,0,2020-04-01
445109,"MH","yavatmal",4,0,0,2020-04-01
445105,"MH","yavatmal",4,0,0,2020-04-01
416202,"MH","kolhapur",2,0,0,2020-04-01
416508,"MH","kolhapur",2,0,0,2020-04-01
400091,"MH","mumbai",94,2,0,2020-04-01
445210,"MH","yavatmal",4,0,0,2020-04-01
445102,"MH","yavatmal",4,0,0,2020-04-01
423501,"MH","nashik",1,0,0,2020-04-01
422201,"MH","nashik",1,0,0,2020-04-01
416207,"MH","kolhapur",2,0,0,2020-04-01
416216,"MH","kolhapur",2,0,0,2020-04-01
400093,"MH","mumbai",94,2,0,2020-04-01
422212,"MH","nashik",1,0,0,2020-04-01
401608,"MH","thane",5,0,0,2020-04-01
423402,"MH","nashik",1,0,0,2020-04-01
423212,"MH","nashik",1,0,0,2020-04-01
423110,"MH","nashik",1,0,0,2020-04-01
422006,"MH","nashik",1,0,0,2020-04-01
422003,"MH","nashik",1,0,0,2020-04-01
401610,"MH","thane",5,0,0,2020-04-01
421506,"MH","thane",5,0,0,2020-04-01
445001,"MH","yavatmal",4,0,0,2020-04-01
445323,"MH","yavatmal",4,0,0,2020-04-01
415406,"MH","sangli",25,0,0,2020-04-01
401204,"MH","thane",5,0,0,2020-04-01
400606,"MH","thane",5,0,0,2020-04-01
421303,"MH","thane",5,0,0,2020-04-01
400605,"MH","thane",5,0,0,2020-04-01
400610,"MH","thane",5,0,0,2020-04-01
422005,"MH","nashik",1,0,0,2020-04-01
423213,"MH","nashik",1,0,0,2020-04-01
422103,"MH","nashik",1,0,0,2020-04-01
445204,"MH","yavatmal",4,0,0,2020-04-01
440016,"MH","nagpur",12,0,0,2020-04-01
440019,"MH","nagpur",12,0,0,2020-04-01
416705,"MH","ratnagiri",1,0,0,2020-04-01
422113,"MH","nashik",1,0,0,2020-04-01
422402,"MH","nashik",1,0,0,2020-04-01
415613,"MH","ratnagiri",1,0,0,2020-04-01
445305,"MH","yavatmal",4,0,0,2020-04-01
400612,"MH","thane",5,0,0,2020-04-01
422210,"MH","nashik",1,0,0,2020-04-01
441203,"MH","nagpur",12,0,0,2020-04-01
400092,"MH","mumbai",94,2,0,2020-04-01
440010,"MH","nagpur",12,0,0,2020-04-01
415717,"MH","ratnagiri",1,0,0,2020-04-01
415620,"MH","ratnagiri",1,0,0,2020-04-01
415615,"MH","ratnagiri",1,0,0,2020-04-01
415607,"MH","ratnagiri",1,0,0,2020-04-01
423206,"MH","nashik",1,0,0,2020-04-01
423106,"MH","nashik",1,0,0,2020-04-01
423102,"MH","nashik",1,0,0,2020-04-01
441113,"MH","nagpur",12,0,0,2020-04-01
441404,"MH","nagpur",12,0,0,2020-04-01
441302,"MH","nagpur",12,0,0,2020-04-01
424201,"MH","jalgaon",1,0,0,2020-04-01
441110,"MH","nagpur",12,0,0,2020-04-01
425107,"MH","jalgaon",1,0,0,2020-04-01
415413,"MH","sangli",25,0,0,2020-04-01
415409,"MH","sangli",25,0,0,2020-04-01
415605,"MH","ratnagiri",1,0,0,2020-04-01
415802,"MH","ratnagiri",1,0,0,2020-04-01
416707,"MH","ratnagiri",1,0,0,2020-04-01
400604,"MH","thane",5,0,0,2020-04-01
415714,"MH","ratnagiri",1,0,0,2020-04-01
415703,"MH","ratnagiri",1,0,0,2020-04-01
415634,"MH","ratnagiri",1,0,0,2020-04-01
415603,"MH","ratnagiri",1,0,0,2020-04-01
445303,"MH","yavatmal",4,0,0,2020-04-01
424119,"MH","jalgaon",1,0,0,2020-04-01
445401,"MH","yavatmal",4,0,0,2020-04-01
441102,"MH","nagpur",12,0,0,2020-04-01
441304,"MH","nagpur",12,0,0,2020-04-01
445216,"MH","yavatmal",4,0,0,2020-04-01
412110,"MH","pune",45,0,2,2020-04-01
412401,"MH","pune",45,0,2,2020-04-01
440024,"MH","nagpur",12,0,0,2020-04-01
410509,"MH","pune",45,0,2,2020-04-01
422102,"MH","nashik",1,0,0,2020-04-01
401702,"MH","thane",5,0,0,2020-04-01
422104,"MH","nashik",1,0,0,2020-04-01
422303,"MH","nashik",1,0,0,2020-04-01
415718,"MH","ratnagiri",1,0,0,2020-04-01
423105,"MH","nashik",1,0,0,2020-04-01
445203,"MH","yavatmal",4,0,0,2020-04-01
415710,"MH","ratnagiri",1,0,0,2020-04-01
445101,"MH","yavatmal",4,0,0,2020-04-01
445201,"MH","yavatmal",4,0,0,2020-04-01
422308,"MH","nashik",1,0,0,2020-04-01
411033,"MH","pune",45,0,2,2020-04-01
411015,"MH","pune",45,0,2,2020-04-01
415706,"MH","ratnagiri",1,0,0,2020-04-01
445304,"MH","yavatmal",4,0,0,2020-04-01
445205,"MH","yavatmal",4,0,0,2020-04-01
445302,"MH","yavatmal",4,0,0,2020-04-01
423403,"MH","nashik",1,0,0,2020-04-01
412204,"MH","pune",45,0,2,2020-04-01
445308,"MH","yavatmal",4,0,0,2020-04-01
445306,"MH","yavatmal",4,0,0,2020-04-01
445002,"MH","yavatmal",4,0,0,2020-04-01
425104,"MH","jalgaon",1,0,0,2020-04-01
415637,"MH","ratnagiri",1,0,0,2020-04-01
440022,"MH","nagpur",12,0,0,2020-04-01
415803,"MH","ratnagiri",1,0,0,2020-04-01
445402,"MH","yavatmal",4,0,0,2020-04-01
422403,"MH","nashik",1,0,0,2020-04-01
422304,"MH","nashik",1,0,0,2020-04-01
400028,"MH","mumbai",94,2,0,2020-04-01
400004,"MH","mumbai",94,2,0,2020-04-01
441112,"MH","nagpur",12,0,0,2020-04-01
415722,"MH","ratnagiri",1,0,0,2020-04-01
445209,"MH","yavatmal",4,0,0,2020-04-01
415719,"MH","ratnagiri",1,0,0,2020-04-01
415720,"MH","ratnagiri",1,0,0,2020-04-01
445206,"MH","yavatmal",4,0,0,2020-04-01
415702,"MH","ratnagiri",1,0,0,2020-04-01
411008,"MH","pune",45,0,2,2020-04-01
411052,"MH","pune",45,0,2,2020-04-01
413802,"MH","pune",45,0,2,2020-04-01
412207,"MH","pune",45,0,2,2020-04-01
440035,"MH","nagpur",12,0,0,2020-04-01
416305,"MH","sangli",25,0,0,2020-04-01
416702,"MH","ratnagiri",1,0,0,2020-04-01
441123,"MH","nagpur",12,0,0,2020-04-01
415713,"MH","ratnagiri",1,0,0,2020-04-01
440036,"MH","nagpur",12,0,0,2020-04-01
415708,"MH","ratnagiri",1,0,0,2020-04-01
412219,"MH","pune",45,0,2,2020-04-01
440025,"MH","nagpur",12,0,0,2020-04-01
445110,"MH","yavatmal",4,0,0,2020-04-01
445307,"MH","yavatmal",4,0,0,2020-04-01
412303,"MH","pune",45,0,2,2020-04-01
400026,"MH","mumbai",94,2,0,2020-04-01
411040,"MH","pune",45,0,2,2020-04-01
415610,"MH","ratnagiri",1,0,0,2020-04-01
445106,"MH","yavatmal",4,0,0,2020-04-01
445202,"MH","yavatmal",4,0,0,2020-04-01
441306,"MH","nagpur",12,0,0,2020-04-01
410402,"MH","pune",45,0,2,2020-04-01
411003,"MH","pune",45,0,2,2020-04-01
415614,"MH","ratnagiri",1,0,0,2020-04-01
411002,"MH","pune",45,0,2,2020-04-01
412301,"MH","pune",45,0,2,2020-04-01
441501,"MH","nagpur",12,0,0,2020-04-01
441108,"MH","nagpur",12,0,0,2020-04-01
441105,"MH","nagpur",12,0,0,2020-04-01
415705,"MH","ratnagiri",1,0,0,2020-04-01
411044,"MH","pune",45,0,2,2020-04-01
412209,"MH","pune",45,0,2,2020-04-01
412304,"MH","pune",45,0,2,2020-04-01
412402,"MH","pune",45,0,2,2020-04-01
445211,"MH","yavatmal",4,0,0,2020-04-01
415641,"MH","ratnagiri",1,0,0,2020-04-01
411027,"MH","pune",45,0,2,2020-04-01
415804,"MH","ratnagiri",1,0,0,2020-04-01
411026,"MH","pune",45,0,2,2020-04-01
415619,"MH","ratnagiri",1,0,0,2020-04-01
410403,"MH","pune",45,0,2,2020-04-01
412306,"MH","pune",45,0,2,2020-04-01
411036,"MH","pune",45,0,2,2020-04-01
415203,"MH","ratnagiri",1,0,0,2020-04-01
415606,"MH","ratnagiri",1,0,0,2020-04-01
400068,"MH","mumbai",94,2,0,2020-04-01
445215,"MH","yavatmal",4,0,0,2020-04-01
400008,"MH","mumbai",94,2,0,2020-04-01
413106,"MH","pune",45,0,2,2020-04-01
411006,"MH","pune",45,0,2,2020-04-01
445301,"MH","yavatmal",4,0,0,2020-04-01
412203,"MH","pune",45,0,2,2020-04-01
441202,"MH","nagpur",12,0,0,2020-04-01
412412,"MH","pune",45,0,2,2020-04-01
411038,"MH","pune",45,0,2,2020-04-01
795004,"MN","imphalwest",1,0,0,2020-04-01
795132,"MN","imphalwest",1,0,0,2020-04-01
795146,"MN","imphalwest",1,0,0,2020-04-01
795009,"MN","imphalwest",1,0,0,2020-04-01
795140,"MN","imphalwest",1,0,0,2020-04-01
795116,"MN","imphalwest",1,0,0,2020-04-01
795113,"MN","imphalwest",1,0,0,2020-04-01
795002,"MN","imphalwest",1,0,0,2020-04-01
795136,"MN","imphalwest",1,0,0,2020-04-01
795003,"MN","imphalwest",1,0,0,2020-04-01
795115,"MN","imphalwest",1,0,0,2020-04-01
795001,"MN","imphalwest",1,0,0,2020-04-01
796410,"MZ","aizawl",1,0,0,2020-04-01
796070,"MZ","aizawl",1,0,0,2020-04-01
796014,"MZ","aizawl",1,0,0,2020-04-01
796007,"MZ","aizawl",1,0,0,2020-04-01
796101,"MZ","aizawl",1,0,0,2020-04-01
796190,"MZ","aizawl",1,0,0,2020-04-01
796017,"MZ","aizawl",1,0,0,2020-04-01
796471,"MZ","aizawl",1,0,0,2020-04-01
796261,"MZ","aizawl",1,0,0,2020-04-01
796111,"MZ","aizawl",1,0,0,2020-04-01
796421,"MZ","aizawl",1,0,0,2020-04-01
796001,"MZ","aizawl",1,0,0,2020-04-01
796008,"MZ","aizawl",1,0,0,2020-04-01
796004,"MZ","aizawl",1,0,0,2020-04-01
796161,"MZ","aizawl",1,0,0,2020-04-01
796009,"MZ","aizawl",1,0,0,2020-04-01
796012,"MZ","aizawl",1,0,0,2020-04-01
796005,"MZ","aizawl",1,0,0,2020-04-01
756162,"OR","bhadrak",1,0,0,2020-04-01
756181,"OR","bhadrak",1,0,0,2020-04-01
756138,"OR","bhadrak",1,0,0,2020-04-01
756115,"OR","bhadrak",1,0,0,2020-04-01
756171,"OR","bhadrak",1,0,0,2020-04-01
756130,"OR","bhadrak",1,0,0,2020-04-01
756120,"OR","bhadrak",1,0,0,2020-04-01
756139,"OR","bhadrak",1,0,0,2020-04-01
756163,"OR","bhadrak",1,0,0,2020-04-01
756123,"OR","bhadrak",1,0,0,2020-04-01
756133,"OR","bhadrak",1,0,0,2020-04-01
756124,"OR","bhadrak",1,0,0,2020-04-01
756101,"OR","bhadrak",1,0,0,2020-04-01
756121,"OR","bhadrak",1,0,0,2020-04-01
756168,"OR","bhadrak",1,0,0,2020-04-01
756119,"OR","bhadrak",1,0,0,2020-04-01
756111,"OR","bhadrak",1,0,0,2020-04-01
756112,"OR","bhadrak",1,0,0,2020-04-01
756131,"OR","bhadrak",1,0,0,2020-04-01
756165,"OR","bhadrak",1,0,0,2020-04-01
756100,"OR","bhadrak",1,0,0,2020-04-01
756113,"OR","bhadrak",1,0,0,2020-04-01
756132,"OR","bhadrak",1,0,0,2020-04-01
756128,"OR","bhadrak",1,0,0,2020-04-01
756129,"OR","bhadrak",1,0,0,2020-04-01
756164,"OR","bhadrak",1,0,0,2020-04-01
756117,"OR","bhadrak",1,0,0,2020-04-01
756144,"OR","bhadrak",1,0,0,2020-04-01
756125,"OR","bhadrak",1,0,0,2020-04-01
756135,"OR","bhadrak",1,0,0,2020-04-01
756114,"OR","bhadrak",1,0,0,2020-04-01
756122,"OR","bhadrak",1,0,0,2020-04-01
756167,"OR","bhadrak",1,0,0,2020-04-01
756137,"OR","bhadrak",1,0,0,2020-04-01
756127,"OR","bhadrak",1,0,0,2020-04-01
756118,"OR","bhadrak",1,0,0,2020-04-01
756116,"OR","bhadrak",1,0,0,2020-04-01
673310,"PY","mahe",1,0,0,2020-04-01
144223,"PB","hoshiarpur",2,0,0,2020-04-01
143406,"PB","amritsar",2,0,0,2020-04-01
144029,"PB","jalandhar",5,0,0,2020-04-01
143303,"PB","amritsar",2,0,0,2020-04-01
146107,"PB","hoshiarpur",2,0,0,2020-04-01
143412,"PB","amritsar",2,0,0,2020-04-01
144301,"PB","jalandhar",5,0,0,2020-04-01
146023,"PB","hoshiarpur",2,0,0,2020-04-01
144530,"PB","hoshiarpur",2,0,0,2020-04-01
144209,"PB","hoshiarpur",2,0,0,2020-04-01
143204,"PB","amritsar",2,0,0,2020-04-01
141127,"PB","ludhiana",2,0,0,2020-04-01
141421,"PB","ludhiana",2,0,0,2020-04-01
141411,"PB","ludhiana",2,0,0,2020-04-01
141115,"PB","ludhiana",2,0,0,2020-04-01
141203,"PB","ludhiana",2,0,0,2020-04-01
144216,"PB","hoshiarpur",2,0,0,2020-04-01
144532,"PB","hoshiarpur",2,0,0,2020-04-01
144204,"PB","hoshiarpur",2,0,0,2020-04-01
146113,"PB","hoshiarpur",2,0,0,2020-04-01
143411,"PB","amritsar",2,0,0,2020-04-01
141113,"PB","ludhiana",2,0,0,2020-04-01
142036,"PB","ludhiana",2,0,0,2020-04-01
146022,"PB","hoshiarpur",2,0,0,2020-04-01
143202,"PB","amritsar",2,0,0,2020-04-01
142027,"PB","ludhiana",2,0,0,2020-04-01
141012,"PB","ludhiana",2,0,0,2020-04-01
141204,"PB","ludhiana",2,0,0,2020-04-01
144525,"PB","hoshiarpur",2,0,0,2020-04-01
141008,"PB","ludhiana",2,0,0,2020-04-01
144210,"PB","hoshiarpur",2,0,0,2020-04-01
141419,"PB","ludhiana",2,0,0,2020-04-01
144030,"PB","jalandhar",5,0,0,2020-04-01
146105,"PB","hoshiarpur",2,0,0,2020-04-01
142035,"PB","ludhiana",2,0,0,2020-04-01
144205,"PB","hoshiarpur",2,0,0,2020-04-01
144212,"PB","hoshiarpur",2,0,0,2020-04-01
141007,"PB","ludhiana",2,0,0,2020-04-01
144034,"PB","jalandhar",5,0,0,2020-04-01
144004,"PB","jalandhar",5,0,0,2020-04-01
142030,"PB","ludhiana",2,0,0,2020-04-01
144001,"PB","jalandhar",5,0,0,2020-04-01
141016,"PB","ludhiana",2,0,0,2020-04-01
144007,"PB","jalandhar",5,0,0,2020-04-01
144006,"PB","jalandhar",5,0,0,2020-04-01
141125,"PB","ludhiana",2,0,0,2020-04-01
141101,"PB","ludhiana",2,0,0,2020-04-01
144630,"PB","jalandhar",5,0,0,2020-04-01
140301,"PB","mohali",3,0,0,2020-04-01
142021,"PB","ludhiana",2,0,0,2020-04-01
141119,"PB","ludhiana",2,0,0,2020-04-01
141126,"PB","ludhiana",2,0,0,2020-04-01
143409,"PB","amritsar",2,0,0,2020-04-01
143022,"PB","amritsar",2,0,0,2020-04-01
144701,"PB","jalandhar",5,0,0,2020-04-01
146101,"PB","hoshiarpur",2,0,0,2020-04-01
141201,"PB","ludhiana",2,0,0,2020-04-01
141015,"PB","ludhiana",2,0,0,2020-04-01
143416,"PB","amritsar",2,0,0,2020-04-01
144106,"PB","jalandhar",5,0,0,2020-04-01
160104,"PB","mohali",3,0,0,2020-04-01
141118,"PB","ludhiana",2,0,0,2020-04-01
144023,"PB","jalandhar",5,0,0,2020-04-01
142031,"PB","ludhiana",2,0,0,2020-04-01
144025,"PB","jalandhar",5,0,0,2020-04-01
143102,"PB","amritsar",2,0,0,2020-04-01
143407,"PB","amritsar",2,0,0,2020-04-01
144005,"PB","jalandhar",5,0,0,2020-04-01
144405,"PB","jalandhar",5,0,0,2020-04-01
144305,"PB","hoshiarpur",2,0,0,2020-04-01
143105,"PB","amritsar",2,0,0,2020-04-01
143603,"PB","amritsar",2,0,0,2020-04-01
143119,"PB","amritsar",2,0,0,2020-04-01
144102,"PB","jalandhar",5,0,0,2020-04-01
144020,"PB","jalandhar",5,0,0,2020-04-01
144311,"PB","jalandhar",5,0,0,2020-04-01
144009,"PB","jalandhar",5,0,0,2020-04-01
144303,"PB","jalandhar",5,0,0,2020-04-01
144511,"PB","jalandhar",5,0,0,2020-04-01
144036,"PB","jalandhar",5,0,0,2020-04-01
144035,"PB","jalandhar",5,0,0,2020-04-01
141103,"PB","ludhiana",2,0,0,2020-04-01
143113,"PB","amritsar",2,0,0,2020-04-01
144032,"PB","jalandhar",5,0,0,2020-04-01
144033,"PB","jalandhar",5,0,0,2020-04-01
143205,"PB","amritsar",2,0,0,2020-04-01
143304,"PB","amritsar",2,0,0,2020-04-01
144306,"PB","hoshiarpur",2,0,0,2020-04-01
142022,"PB","ludhiana",2,0,0,2020-04-01
141415,"PB","ludhiana",2,0,0,2020-04-01
143111,"PB","amritsar",2,0,0,2020-04-01
143001,"PB","amritsar",2,0,0,2020-04-01
144410,"PB","jalandhar",5,0,0,2020-04-01
144402,"PB","jalandhar",5,0,0,2020-04-01
146111,"PB","hoshiarpur",2,0,0,2020-04-01
146102,"PB","hoshiarpur",2,0,0,2020-04-01
143408,"PB","amritsar",2,0,0,2020-04-01
143112,"PB","amritsar",2,0,0,2020-04-01
144002,"PB","jalandhar",5,0,0,2020-04-01
144633,"PB","jalandhar",5,0,0,2020-04-01
146021,"PB","hoshiarpur",2,0,0,2020-04-01
140103,"PB","mohali",3,0,0,2020-04-01
141102,"PB","ludhiana",2,0,0,2020-04-01
143008,"PB","amritsar",2,0,0,2020-04-01
